unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1.58E+12,07-12-2019,BTC,7546.35,7636.39,7392.54,7415.16,475.0609385,3522652.868
1.58E+12,06-12-2019,BTC,7377.49,7607.07,7305,7546.35,1033.596003,7799877.198
1.58E+12,05-12-2019,BTC,7215.49,7215.49,7215.49,7215.49,0,0
1.58E+12,04-12-2019,BTC,7153.72,7820.75,7091.59,7215.49,2112.567151,15243207.15
1.58E+12,03-12-2019,BTC,7359.65,7367.6,7112.51,7153.72,904.3255328,6469291.651
1.58E+12,02-12-2019,BTC,7365.28,7413.27,7170.01,7359.65,922.057766,6786022.437
1.58E+12,01-12-2019,BTC,7295.55,7474.22,7242.26,7365.28,400.4220683,2949220.651
1.58E+12,30-11-2019,BTC,7748.26,7811.38,7249.13,7295.55,750.7161227,5476887.009
1.58E+12,29-11-2019,BTC,7492.85,7860.95,7431.93,7748.26,1119.424549,8673592.454
1.57E+12,28-11-2019,BTC,7507.18,7651.63,7375.03,7492.85,647.5571409,4852048.523
1.57E+12,27-11-2019,BTC,7073.3,7669.56,6849.95,7507.18,1975.76312,14832409.38
1.57E+12,26-11-2019,BTC,7241.86,7338.99,7028.27,7073.3,1109.095498,7844965.186
1.57E+12,25-11-2019,BTC,6682.52,7376.9,6523.92,7241.86,2419.475732,17521504.53
1.57E+12,24-11-2019,BTC,7227.12,7279.49,6619,6682.52,1375.529616,9192004.167
1.57E+12,23-11-2019,BTC,7292.6,7349.22,7112.51,7227.12,587.24866,4244116.535
1.57E+12,22-11-2019,BTC,7587.78,7718.29,6789,7292.6,3685.697145,26878315
1.57E+12,21-11-2019,BTC,8106.03,8106.03,8106.03,8106.03,0,0
1.57E+12,20-11-2019,BTC,8141.03,8218,8028.05,8106.03,883.906226,7164970.385
1.57E+12,19-11-2019,BTC,8136.38,8136.38,8136.38,8136.38,0,0
1.57E+12,18-11-2019,BTC,8477.41,8490.23,8033.48,8136.38,1146.725104,9330191.201
1.57E+12,17-11-2019,BTC,8474.64,8627.79,8382.61,8477.41,419.0180668,3552187.95
1.57E+12,16-11-2019,BTC,8452.68,8526.08,8445.34,8474.64,213.7628104,1811562.863
1.57E+12,15-11-2019,BTC,8538.52,8774,8368.33,8452.68,1122.318816,9486601.806
1.57E+12,14-11-2019,BTC,8756.62,8760.37,8499,8538.52,1084.531933,9260297.602
1.57E+12,13-11-2019,BTC,8724.81,8805.5,8706.79,8756.62,624.3217199,5466948.059
1.57E+12,12-11-2019,BTC,8730,8730,8730,8730,0,0
1.57E+12,11-11-2019,BTC,9012.01,9023.62,8600,8730,632.0839224,5518092.643
1.57E+12,10-11-2019,BTC,8767.29,9130.88,8767.29,9012.01,519.6908857,4683459.459
1.57E+12,09-11-2019,BTC,8822.15,8877.36,8734.13,8767.29,325.7352027,2855814.985
1.57E+12,08-11-2019,BTC,9229.83,9250,8670.03,8822.15,1193.412392,10528463.14
1.57E+12,07-11-2019,BTC,9295.62,9313.44,9084.95,9229.83,799.7181889,7381262.931
1.57E+12,06-11-2019,BTC,9317.56,9445.38,9260.15,9295.62,678.3203366,6305408.087
1.57E+12,05-11-2019,BTC,9423.5,9427.83,9177,9317.56,1044.337862,9730680.685
1.57E+12,04-11-2019,BTC,9153.97,9600,9135,9423.5,1068.238564,10066546.11
1.57E+12,03-11-2019,BTC,9346.57,9351.12,9075,9153.97,301.5811816,2760665.089
1.57E+12,02-11-2019,BTC,9260.94,9388.13,9206.91,9346.57,464.1464519,4338177.303
1.57E+12,01-11-2019,BTC,9086.98,9299.99,9064.48,9260.94,866.2926524,8022684.276
1.57E+12,31-10-2019,BTC,9109.13,9426.18,8962.5,9086.98,1097.581153,9973697.986
1.57E+12,30-10-2019,BTC,9287.96,9338.39,9001.71,9109.13,745.4559373,6790455.042
1.57E+12,29-10-2019,BTC,9302.2,9555.57,9072.5,9287.96,1668.131144,15493535.34
1.57E+12,28-10-2019,BTC,9637.32,9697.64,9188.19,9302.2,1137.437848,10580674.35
1.57E+12,27-10-2019,BTC,9175,9932.29,9112.86,9637.32,2118.435507,20416040.88
1.57E+12,26-10-2019,BTC,9600,9788.2,8917.5,9175,1789.657045,16420103.39
1.57E+12,25-10-2019,BTC,7459.98,10610,7400,9600,7549.911151,72479147.05
1.57E+12,24-10-2019,BTC,7420.27,7420.27,7420.27,7420.27,0,0
1.57E+12,23-10-2019,BTC,7957.67,8009.17,7275.24,7420.27,4673.408728,34677954.58
1.57E+12,22-10-2019,BTC,8219.16,8312.83,7940.29,7957.67,836.9704729,6660334.823
1.57E+12,21-10-2019,BTC,8233.71,8356.21,8157.84,8219.16,746.0328677,6131763.505
1.57E+12,20-10-2019,BTC,7914.32,8300,7894.98,8233.71,684.58691,5636690.087
1.57E+12,19-10-2019,BTC,7952.75,8102.63,7879.79,7914.32,506.7785683,4010807.759
1.57E+12,18-10-2019,BTC,8071.61,8082.3,7815.1,7952.75,957.7802456,7616986.848
1.57E+12,17-10-2019,BTC,7970.35,8120.6,7941.11,8071.61,720.6495973,5816802.496
1.57E+12,16-10-2019,BTC,8157.99,8170,7915,7970.35,1195.966019,9532267.762
1.57E+12,15-10-2019,BTC,8319.15,8376.47,8082.77,8157.99,1247.977441,10180987.49
1.57E+12,14-10-2019,BTC,8293,8410.13,8220.39,8319.15,571.4592684,4754055.373
1.57E+12,13-10-2019,BTC,8341.87,8470,8152.4,8293,701.9884196,5821589.964
1.57E+12,12-10-2019,BTC,8318.12,8424.37,8299,8341.87,332.0780896,2770152.253
1.57E+12,11-10-2019,BTC,8578.48,8812.61,8213.25,8318.12,1608.81988,13382356.82
1.57E+12,10-10-2019,BTC,8569.02,8655,8460.04,8578.48,800.6014739,6867943.732
1.57E+12,09-10-2019,BTC,8130.38,8707.38,8127.59,8569.02,1799.46162,15419622.61
1.57E+12,08-10-2019,BTC,8279.66,8299.47,8110.31,8130.38,738.6966053,6005884.106
1.57E+12,07-10-2019,BTC,7874.02,8340.94,7809.99,8279.66,1153.162173,9547790.719
1.57E+12,06-10-2019,BTC,8064.95,8098.37,7774.02,7874.02,1038.436949,8176673.308
1.57E+12,05-10-2019,BTC,8147.95,8196.66,8028.88,8064.95,274.8107422,2216334.896
1.57E+12,04-10-2019,BTC,8108.09,8239.63,8000,8147.95,845.1446958,6886196.724
1.57E+12,03-10-2019,BTC,8346.13,8346.13,8346.13,8346.13,0,0
1.57E+12,02-10-2019,BTC,8284.42,8411.2,8180,8346.13,1597.420235,13332276.95
1.57E+12,01-10-2019,BTC,8425.8,8531.25,8232.51,8284.42,1465.866805,12143856.27
1.57E+12,30-09-2019,BTC,7978.82,8517.73,7705.5,8425.8,2930.012776,24687701.65
1.57E+12,29-09-2019,BTC,8142.51,8156.86,7906.15,7978.82,757.8501039,6046749.566
1.57E+12,28-09-2019,BTC,8184.56,8347.44,8022.5,8142.51,1031.891158,8402184.07
1.57E+12,27-09-2019,BTC,8017.77,8281.99,7860,8184.56,1310.174087,10723198.42
1.57E+12,26-09-2019,BTC,8368.01,8458.43,7718,8017.77,6102.779244,48930680.34
1.57E+12,25-09-2019,BTC,8580,8652,8221.21,8368.01,2601.315039,21767830.26
1.57E+12,24-09-2019,BTC,9705.64,9776.27,7991.18,8580,9827.467146,84319668.11
1.57E+12,23-09-2019,BTC,9974.22,9985.24,9593,9705.64,2191.399033,21268930.11
1.57E+12,22-09-2019,BTC,9875.08,10091.19,9849.09,9974.22,394.0561762,3930402.993
1.57E+12,21-09-2019,BTC,10129.84,10129.84,9854.14,9875.08,526.0696736,5194980.112
1.57E+12,20-09-2019,BTC,10238.95,10238.95,10057.55,10129.84,895.9932247,9076268.007
1.57E+12,19-09-2019,BTC,9814.55,9814.55,9814.55,9814.55,0,0
1.57E+12,18-09-2019,BTC,10213.55,10231.9,9592.5,9814.55,2706.740726,26565442.19
1.57E+12,17-09-2019,BTC,10250,10282.91,10139.73,10213.55,603.6911783,6165830.035
1.57E+12,16-09-2019,BTC,10316.55,10351.86,10087.5,10250,1181.005973,12105311.22
1.57E+12,15-09-2019,BTC,10330.06,10375.66,10271,10316.55,328.924466,3393365.7
1.57E+12,14-09-2019,BTC,10313,10444.02,10232.04,10330.06,316.4923001,3269384.45
1.57E+12,13-09-2019,BTC,10393.16,10430.08,10156.59,10313,841.5689496,8679100.577
1.57E+12,12-09-2019,BTC,10110.81,10465.63,10033.92,10393.16,780.1133281,8107842.637
1.57E+12,11-09-2019,BTC,10083.83,10202.61,9866.43,10110.81,816.1872079,8252313.784
1.57E+12,10-09-2019,BTC,10311.07,10330.48,9925,10083.83,1482.790743,14952209.77
1.57E+12,09-09-2019,BTC,10307.94,10542.55,10067.5,10311.07,1339.9184,13815992.42
1.57E+12,08-09-2019,BTC,10566.01,10593.92,10227.75,10307.94,458.8458048,4729755.025
1.57E+12,07-09-2019,BTC,10346.12,10577.15,10330,10566.01,705.0065939,7449106.722
1.57E+12,06-09-2019,BTC,10664.47,10972.06,10185.68,10346.12,2982.503646,30857340.62
1.57E+12,05-09-2019,BTC,10574.37,10734.6,10458.71,10664.47,1012.220239,10794792.38
1.57E+12,04-09-2019,BTC,10630.07,10830,10380.42,10574.37,1260.134049,13325123.68
1.57E+12,03-09-2019,BTC,10419.11,10775.31,10292.88,10630.07,1952.939185,20759880.25
1.57E+12,02-09-2019,BTC,9771.76,10499.99,9750.92,10419.11,1337.071645,13931096.54
1.57E+12,01-09-2019,BTC,9633.77,9839.6,9543.86,9771.76,403.5091261,3942994.338
1.57E+12,31-08-2019,BTC,9620.09,9699,9443.87,9633.77,385.4236295,3713082.599
1.57E+12,30-08-2019,BTC,9462.64,9696.3,9443.67,9620.09,965.0710118,9284069.99
1.57E+12,29-08-2019,BTC,9589.71,9628.67,9290.3,9462.64,1901.820716,17996244.78
1.57E+12,28-08-2019,BTC,10088.32,10290.69,9512.5,9589.71,3553.570998,34077715.34
1.57E+12,27-08-2019,BTC,10181.39,10245.55,10026.73,10088.32,979.0957429,9877431.165
1.57E+12,26-08-2019,BTC,10296.6,10418.42,10087.03,10181.39,840.6974172,8559468.277
1.57E+12,25-08-2019,BTC,10142.12,10662.57,9907.5,10296.6,3076.833431,31680923.1
1.57E+12,24-08-2019,BTC,10362.35,10388.47,9888,10142.12,1382.262638,14019073.54
1.57E+12,23-08-2019,BTC,10153.83,10477,10084.59,10362.35,1394.714858,14452523.51
1.57E+12,22-08-2019,BTC,9868.46,10230.57,9859.01,10153.83,846.297215,8593158.051
1.57E+12,21-08-2019,BTC,10296.58,10296.58,9759.62,9868.46,2709.803336,26741585.82
1.57E+12,20-08-2019,BTC,10792.92,10841.8,10211.93,10296.58,1656.317272,17054403.3
1.57E+12,19-08-2019,BTC,10409.68,10950,10347.08,10792.92,1699.432373,18341837.65
1.57E+12,18-08-2019,BTC,10116.2,10508.93,10082.79,10409.68,704.3594024,7332155.984
1.57E+12,17-08-2019,BTC,10306.38,10465.37,9981.77,10116.2,441.4095775,4465387.568
1.57E+12,16-08-2019,BTC,10317.24,10539.73,9739.58,10306.38,2179.633514,22464131.25
1.57E+12,15-08-2019,BTC,9815.49,10445.74,9477.52,10317.24,3418.234035,35266740.92
1.57E+12,14-08-2019,BTC,10601.91,10646.37,9778.01,9815.49,4006.661282,39327343.74
1.57E+12,13-08-2019,BTC,11375,11391.63,10476.52,10601.91,2793.231326,29613587.13
1.57E+12,12-08-2019,BTC,11429.93,11459.99,11226.82,11375,767.093556,8725689.199
1.57E+12,11-08-2019,BTC,11372.66,11577.38,11091.75,11429.93,896.3451998,10245162.89
1.57E+12,10-08-2019,BTC,11831.73,11885.05,11175,11372.66,2601.423851,29585108.98
1.57E+12,09-08-2019,BTC,11856.76,11973.68,11653.87,11831.73,1670.691001,19767164.84
1.57E+12,08-08-2019,BTC,11942,11976.84,11468.19,11856.76,1175.922891,13942635.5
1.57E+12,07-08-2019,BTC,11620,12141.68,11430.04,11942,3133.931762,37425413.1
1.57E+12,06-08-2019,BTC,11665.47,12321.01,11205.72,11620,3695.393942,42940477.6
1.56E+12,05-08-2019,BTC,11589.84,11950,11528.85,11665.47,2102.261082,24523863.59
1.56E+12,04-08-2019,BTC,10775.01,11660.16,10580,11589.84,1569.836538,18194154.3
1.56E+12,03-08-2019,BTC,10790.16,10922.41,10700,10775.01,725.0350288,7812259.686
1.56E+12,02-08-2019,BTC,10351.99,10831,10351.99,10790.16,2607.230319,28132432.3
1.56E+12,01-08-2019,BTC,10020.96,10490.86,9893.06,10351.99,1331.845662,13787252.98
1.56E+12,31-07-2019,BTC,9689.92,10168,9655.82,10020.96,1421.210075,14241889.31
1.56E+12,30-07-2019,BTC,9424.51,9794.65,9403.04,9689.92,1296.52218,12563196.2
1.56E+12,29-07-2019,BTC,9622.65,9667.03,9362.5,9424.51,1191.309837,11227511.48
1.56E+12,28-07-2019,BTC,9466.06,9720,9110.61,9622.65,1472.862924,14172844.42
1.56E+12,27-07-2019,BTC,10131.2,10147.94,9300,9466.06,2262.136116,21413516.2
1.56E+12,26-07-2019,BTC,9708.52,10240.45,9673.98,10131.2,1628.90826,16502795.37
1.56E+12,25-07-2019,BTC,10121.72,10170,9652.01,9708.52,1271.498215,12344365.85
1.56E+12,24-07-2019,BTC,9636.47,10183.37,9509,10121.72,2064.573793,20897037.85
1.56E+12,23-07-2019,BTC,10234.12,10235.57,9601,9636.47,2502.214873,24112518.56
1.56E+12,22-07-2019,BTC,10626.59,10646.04,10065.67,10234.12,2006.360914,20533338.35
1.56E+12,21-07-2019,BTC,10596.18,10731,10330,10626.59,1105.559632,11748328.93
1.56E+12,20-07-2019,BTC,10533.46,11122.83,10474.13,10596.18,2199.547011,23306796.04
1.56E+12,19-07-2019,BTC,10599.42,10762.5,10102.06,10533.46,1941.48687,20450574.28
1.56E+12,18-07-2019,BTC,9734.49,10795.01,9290,10599.42,4296.465528,45540042.65
1.56E+12,17-07-2019,BTC,9411.77,9981.23,9074,9734.49,3215.947059,31305604.49
1.56E+12,16-07-2019,BTC,10727.8,10873.49,9200,9411.77,5931.325421,55824270.66
1.56E+12,15-07-2019,BTC,10258.63,11088.44,10066.72,10727.8,2664.809092,28587538.98
1.56E+12,14-07-2019,BTC,11300.52,11352.64,9862.89,10258.63,3114.35426,31949008.05
1.56E+12,13-07-2019,BTC,11631.13,11698.81,10791.73,11300.52,2150.314579,24299672.9
1.56E+12,12-07-2019,BTC,11190.12,11947.85,11082.55,11631.13,1688.985539,19644810.37
1.56E+12,11-07-2019,BTC,11701,11824.71,10963.27,11190.12,4411.314029,49363133.34
1.56E+12,10-07-2019,BTC,12982.8,13186.9,11536.35,11701,5818.913426,68087106
1.56E+12,09-07-2019,BTC,12679.69,13151.02,12122.51,12982.8,3987.760467,51772296.6
1.56E+12,08-07-2019,BTC,11426.5,12788.53,11398.72,12679.69,2870.23538,36393694.84
1.56E+12,07-07-2019,BTC,11148.88,11624.88,11123.45,11426.5,813.4799855,9295229.054
1.56E+12,06-07-2019,BTC,11520.39,11722.58,11050,11148.88,960.827518,10712150.7
1.56E+12,05-07-2019,BTC,11134.01,11525.9,10760.1,11520.39,2030.270178,23389504.26
1.56E+12,04-07-2019,BTC,11900,11925.23,10964.94,11134.01,2280.40463,25390047.95
1.56E+12,03-07-2019,BTC,11320.35,12052.86,10950,11900,3873.600343,46095844.08
1.56E+12,02-07-2019,BTC,10451.1,11443.99,9653,11320.35,5261.831274,59565771.67
1.56E+12,01-07-2019,BTC,11076.99,11131.67,9960,10451.1,4650.70212,48604952.93
1.56E+12,30-06-2019,BTC,12118.22,12149.7,10624.32,11076.99,3760.139106,41651023.27
1.56E+12,29-06-2019,BTC,11462.11,12262.41,11325.29,12118.22,1751.990438,21231005.57
1.56E+12,28-06-2019,BTC,11107.27,12436,10738.17,11462.11,4400.260254,50436267.06
1.56E+12,27-06-2019,BTC,12818.84,12999.47,10299,11107.27,8313.286045,92337912.69
1.56E+12,26-06-2019,BTC,12250,13858.37,11454.8,12818.84,11492.37584,147318927.1
1.56E+12,25-06-2019,BTC,11139.05,12262,11028.71,12250,3588.004931,43953060.41
1.56E+12,24-06-2019,BTC,10652.59,11210,10610.6,11139.05,1989.941607,22166059.05
1.56E+12,23-06-2019,BTC,10727.38,11200,10490,10652.59,1793.034925,19100465.91
1.56E+12,22-06-2019,BTC,10590.84,11201,10300,10727.38,4013.28483,43052031.42
1.56E+12,21-06-2019,BTC,9743.4,10948.89,9666.53,10590.84,4016.489279,42537995.31
1.56E+12,20-06-2019,BTC,9335.38,9805.65,9211.96,9743.4,2333.897554,22740097.43
1.56E+12,19-06-2019,BTC,9131.12,9360.72,9046.83,9335.38,1969.367061,18384789.87
1.56E+12,18-06-2019,BTC,9270.94,9294.77,8930.45,9131.12,2442.333017,22301235.86
1.56E+12,17-06-2019,BTC,9176.51,9472,9112.22,9270.94,2830.077264,26237476.51
1.56E+12,16-06-2019,BTC,9005,9386.98,8814.57,9176.51,3276.873785,30070265.06
1.56E+12,15-06-2019,BTC,8640,9025,8635.05,9005,1136.059284,10230213.85
1.56E+12,14-06-2019,BTC,8209.98,8729.17,8195.6,8640,1509.706322,13043862.62
1.56E+12,13-06-2019,BTC,8126.23,8329.13,8048.33,8209.98,1036.271825,8507770.96
